,claimID,employer,employercity,employerstate,employerzip,gender,hispanic,asian,claim_amount,case_open,valid,invalid,verified_claim,case_close,first_response,formal_investigate,wage_order,total_rec,wage_rec,duration,CLAIM NO,EMPLOYER NAME,EMPLOYER CITY,ST,ZIP,INDUSTRY,INDUSTRY (IF OTHER),SOURCE (URL),NOTES,City,Region
88,LLVA59702,THE ETHOS LEADERSHIP GROUP,HAMPTON,VA,23669,,FALSE,FALSE,1204.5,2016-06-03,FALSE,FALSE,0,2016-07-11,FALSE,FALSE,FALSE,0,0,38,LLVA59702,THE ETHOS LEADERSHIP GROUP,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
89,LLVA59743,SALON 10 HAMPTON,HAMPTON,VA,23666,female,FALSE,FALSE,0,2016-06-14,FALSE,FALSE,0,2016-06-14,FALSE,FALSE,FALSE,0,0,0,LLVA59743,SALON 10 HAMPTON,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
90,LLVA59792,SONIC DRIVE IN,HAMPTON,VA,23666,male,FALSE,FALSE,1505.25,2016-06-28,FALSE,FALSE,0,2016-06-28,FALSE,FALSE,FALSE,0,0,0,LLVA59792,SONIC DRIVE IN,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
91,LLVA59838,SONIC DRIVE IN,HAMPTON,VA,23666,male,FALSE,FALSE,1505.25,2016-07-13,TRUE,FALSE,108,2016-08-22,FALSE,TRUE,FALSE,0,0,40,LLVA59838,SONIC DRIVE IN,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
92,LLVA60084,R & P GENERAL CONTRACTORS LLC,HAMPTON,VA,23669,male,FALSE,FALSE,9500,2016-09-12,FALSE,FALSE,0,2016-09-12,FALSE,FALSE,FALSE,0,0,0,LLVA60084,R & P GENERAL CONTRACTORS LLC,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
93,LLVA60235,ETHEREAL CUPCAKES,HAMPTON,VA,23666,female,FALSE,FALSE,516,2016-10-31,FALSE,FALSE,0,2016-10-31,FALSE,FALSE,FALSE,0,0,0,LLVA60235,ETHEREAL CUPCAKES,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
94,LLVA60297,AMERICAN PAINT COMPANY,HAMPTON,VA,23669,male,FALSE,FALSE,280,2016-11-15,FALSE,FALSE,0,2016-11-21,FALSE,FALSE,FALSE,0,0,6,LLVA60297,AMERICAN PAINT COMPANY,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
95,LLVA60323,HEALTH PARTNERS HOME CARE,HAMPTON,VA,23666,,FALSE,FALSE,2011,2016-11-15,FALSE,FALSE,0,2016-11-15,FALSE,FALSE,FALSE,0,0,0,LLVA60323,HEALTH PARTNERS HOME CARE,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
96,LLVA60435,HEAVENLY FRIENDS HOME HEALTHCARE SERVICES LLC,HAMPTON,VA,23666,female,FALSE,FALSE,72,2016-12-21,FALSE,FALSE,96,2017-01-05,FALSE,FALSE,FALSE,0,0,15,LLVA60435,HEAVENLY FRIENDS HOME HEALTHCARE SERVICES LLC,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
97,LLVA60532,DOMINION SERVICES FOR ALL PEOPLE,HAMPTON,VA,23666,female,FALSE,FALSE,423.5,2017-01-18,FALSE,FALSE,0,2017-01-19,FALSE,FALSE,FALSE,0,0,1,LLVA60532,DOMINION SERVICES FOR ALL PEOPLE,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
98,LLVA60588,DAVIS DRUG AND SPECIALITY COMPOUNDING PHARMACY,HAMPTON,VA,23666,,FALSE,FALSE,1045.94,2017-01-31,FALSE,FALSE,0,2017-03-27,FALSE,FALSE,FALSE,0,0,55,LLVA60588,DAVIS DRUG AND SPECIALITY COMPOUNDING PHARMACY,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
99,LLVA60590,DAVIS DRUG,HAMPTON,VA,23666,female,FALSE,FALSE,2258.45,2017-01-30,FALSE,FALSE,0,2017-01-30,FALSE,FALSE,FALSE,0,0,0,LLVA60590,DAVIS DRUG,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
100,LLVA60598,DARREN OSOUNA,HAMPTON,VA,23669,male,FALSE,FALSE,1800,2017-01-30,FALSE,FALSE,0,2017-02-08,FALSE,FALSE,FALSE,0,0,9,LLVA60598,DARREN OSOUNA,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
101,LLVA60616,DWAIN DAVIS WILKERSON,HAMPTON,VA,23666,,FALSE,FALSE,1045.94,2017-02-02,FALSE,FALSE,0,2017-03-27,FALSE,FALSE,FALSE,0,0,53,LLVA60616,DWAIN DAVIS WILKERSON,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
102,LLVA60858,TRINITY TELECOM LLC,HAMPTON,VA,23661,male,FALSE,FALSE,1048.35,2017-04-03,FALSE,FALSE,853.39,2017-04-10,FALSE,FALSE,FALSE,0,0,7,LLVA60858,TRINITY TELECOM LLC,HAMPTON,VA,23661,,,,,HAMPTON,Hampton Roads
103,LLVA60950,THE KENNEDY GROUP,HAMPTON,VA,23666,,FALSE,FALSE,621,2017-05-03,FALSE,FALSE,0,2017-05-12,FALSE,FALSE,FALSE,0,0,9,LLVA60950,THE KENNEDY GROUP,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
104,LLVA60955,XPRESS CPA PLLC,HAMPTON,VA,23669,male,FALSE,FALSE,6000,2017-04-25,FALSE,FALSE,0,2017-04-25,FALSE,FALSE,FALSE,0,0,0,LLVA60955,XPRESS CPA PLLC,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
105,LLVA60996,DAVIS HEALTH URGENT AND PRIMARY CARE,HAMPTON,VA,23666,female,TRUE,FALSE,2665,2017-05-03,FALSE,FALSE,0,2017-05-04,FALSE,FALSE,FALSE,0,0,1,LLVA60996,DAVIS HEALTH URGENT AND PRIMARY CARE,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
106,LLVA60999,BEONKO SAMPSON,HAMPTON,VA,23666,,FALSE,FALSE,621,2017-05-03,FALSE,FALSE,0,2017-05-12,FALSE,FALSE,FALSE,0,0,9,LLVA60999,BEONKO SAMPSON,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
107,LLVA61036,ETHEREAL CUPCAKE & COFFEE SHOPPE,HAMPTON,VA,23666,female,FALSE,FALSE,398.75,2017-05-16,FALSE,FALSE,0,2017-05-16,FALSE,FALSE,FALSE,0,0,0,LLVA61036,ETHEREAL CUPCAKE & COFFEE SHOPPE,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
108,LLVA61174,EMMANUEL LUTHERAN PRESCHOOL,HAMPTON,VA,23666,female,FALSE,FALSE,171,2017-06-21,FALSE,FALSE,167.4,2017-07-11,FALSE,FALSE,FALSE,0,0,20,LLVA61174,EMMANUEL LUTHERAN PRESCHOOL,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
109,LLVA61239,FEDEX GROUND,HAMPTON,VA,23666,male,FALSE,FALSE,192.63,2017-07-06,FALSE,FALSE,0,2017-07-06,FALSE,FALSE,FALSE,0,0,0,LLVA61239,FEDEX GROUND,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
110,LLVA61340,IBEX GLOBAL,HAMPTON,VA,23663,male,FALSE,FALSE,652,2017-07-31,FALSE,FALSE,0,2017-08-15,FALSE,FALSE,FALSE,0,0,15,LLVA61340,IBEX GLOBAL,HAMPTON,VA,23663,,,,,HAMPTON,Hampton Roads
111,LLVA61424,OLD TOWN TAVERN,HAMPTON,VA,23663,male,FALSE,FALSE,816,2017-08-15,FALSE,FALSE,0,2017-08-15,FALSE,FALSE,FALSE,0,0,0,LLVA61424,OLD TOWN TAVERN,HAMPTON,VA,23663,,,,,HAMPTON,Hampton Roads
112,LLVA61478,OLD TOWN TAVERN,HAMPTON,VA,23669,male,FALSE,FALSE,816,2017-08-30,FALSE,FALSE,816,2017-11-01,FALSE,FALSE,FALSE,0,0,63,LLVA61478,OLD TOWN TAVERN,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
113,LLVA61479,TIDEWATER ROOFING,HAMPTON,VA,23661,male,FALSE,FALSE,1920,2017-08-28,FALSE,FALSE,0,2017-09-13,FALSE,FALSE,FALSE,0,0,16,LLVA61479,TIDEWATER ROOFING,HAMPTON,VA,23661,,,,,HAMPTON,Hampton Roads
114,LLVA61498,EMMITT WHITE,HAMPTON,VA,23661,male,FALSE,FALSE,1920,2017-08-28,FALSE,FALSE,0,2017-09-13,FALSE,FALSE,FALSE,0,0,16,LLVA61498,EMMITT WHITE,HAMPTON,VA,23661,,,,,HAMPTON,Hampton Roads
115,LLVA61673,STARLA STRASSER STATE FARM,HAMPTON,VA,23666,,FALSE,FALSE,856,2017-10-16,FALSE,FALSE,209,2017-11-14,FALSE,FALSE,FALSE,0,0,29,LLVA61673,STARLA STRASSER STATE FARM,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
116,LLVA61713,STARLA STRASSER,HAMPTON,VA,23666,,FALSE,FALSE,704,2017-10-17,FALSE,FALSE,0,2017-11-14,FALSE,FALSE,FALSE,0,0,28,LLVA61713,STARLA STRASSER,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
117,LLVA61826,JOHN Q HAMMONS HOTEL,HAMPTON,VA,23666,female,FALSE,FALSE,2111.58,2017-11-16,FALSE,FALSE,0,2017-12-07,FALSE,FALSE,FALSE,0,0,21,LLVA61826,JOHN Q HAMMONS HOTEL,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
118,LLVA61849,HEAVENLY HANDS HOME CARE,HAMPTON,VA,23669,male,FALSE,FALSE,0,2017-11-16,FALSE,FALSE,0,2017-11-16,FALSE,FALSE,FALSE,0,0,0,LLVA61849,HEAVENLY HANDS HOME CARE,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
119,LLVA61898,PURE AT HEART CHILDCARE,HAMPTON,VA,23666,female,FALSE,FALSE,153,2017-11-28,FALSE,FALSE,0,2017-11-28,FALSE,FALSE,FALSE,0,0,0,LLVA61898,PURE AT HEART CHILDCARE,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
120,LLVA61921,CATALYST LEADERSHIP GROUP INC,HAMPTON,VA,23669,male,FALSE,FALSE,174,2017-12-06,FALSE,FALSE,0,2017-12-06,FALSE,FALSE,FALSE,0,0,0,LLVA61921,CATALYST LEADERSHIP GROUP INC,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
121,LLVA61937,HEAVENLY HANDS,HAMPTON,VA,23663,male,FALSE,FALSE,720,2017-12-12,FALSE,FALSE,0,2018-03-16,FALSE,FALSE,FALSE,0,0,94,LLVA61937,HEAVENLY HANDS,HAMPTON,VA,23663,,,,,HAMPTON,Hampton Roads
122,LLVA62003,ATLANTIC RAILING INC,HAMPTON,VA,23661,male,FALSE,FALSE,600,2017-12-29,FALSE,FALSE,0,2018-01-08,FALSE,FALSE,FALSE,0,0,10,LLVA62003,ATLANTIC RAILING INC,HAMPTON,VA,23661,,,,,HAMPTON,Hampton Roads
123,LLVA62005,PURE AT HEART CHILDCARE,HAMPTON,VA,23666,female,FALSE,FALSE,153,2017-12-28,FALSE,FALSE,81,2018-01-09,FALSE,FALSE,FALSE,0,0,12,LLVA62005,PURE AT HEART CHILDCARE,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
124,LLVA62010,9 ROUND FITNESS,HAMPTON,VA,23666,female,FALSE,FALSE,702,2017-12-21,FALSE,FALSE,0,2017-12-21,FALSE,FALSE,FALSE,0,0,0,LLVA62010,9 ROUND FITNESS,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
125,LLVA62023,NEW MOUNT OLIVE CHRISTIAN ACADEMY & DAY CARE,HAMPTON,VA,23666,,FALSE,FALSE,434.93,2018-01-05,FALSE,FALSE,434.93,2018-02-05,FALSE,FALSE,FALSE,0,0,31,LLVA62023,NEW MOUNT OLIVE CHRISTIAN ACADEMY & DAY CARE,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
126,LLVA62120,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666,,FALSE,FALSE,1833.33,2018-02-01,FALSE,FALSE,0,2018-02-01,FALSE,FALSE,FALSE,0,0,0,LLVA62120,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
127,LLVA62241,COLONY LANDING,HAMPTON,VA,23661,male,FALSE,FALSE,838,2018-02-22,FALSE,FALSE,0,2018-02-22,FALSE,FALSE,FALSE,0,0,0,LLVA62241,COLONY LANDING,HAMPTON,VA,23661,,,,,HAMPTON,Hampton Roads
128,LLVA62312,HOME HELPERS,HAMPTON,VA,23669,female,FALSE,FALSE,864,2018-03-22,FALSE,FALSE,0,2018-04-04,FALSE,FALSE,FALSE,0,0,13,LLVA62312,HOME HELPERS,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
129,LLVA62313,J & F ALLIANCE GROUP,HAMPTON,VA,23669,male,FALSE,FALSE,10723.08,2018-03-22,FALSE,FALSE,0,2018-04-04,FALSE,FALSE,FALSE,0,0,13,LLVA62313,J & F ALLIANCE GROUP,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
130,LLVA62339,GIRLS INC,HAMPTON,VA,23666,female,FALSE,FALSE,396,2018-03-28,FALSE,FALSE,0,2018-04-04,FALSE,FALSE,FALSE,0,0,7,LLVA62339,GIRLS INC,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
131,LLVA62342,WILSON AUTO REPAIR,HAMPTON,VA,23663,female,FALSE,FALSE,0,2018-03-29,FALSE,FALSE,0,2018-03-30,FALSE,FALSE,FALSE,0,0,1,LLVA62342,WILSON AUTO REPAIR,HAMPTON,VA,23663,,,,,HAMPTON,Hampton Roads
132,LLVA62395,DR. JOANN CLARK FAMILY DENTISTRY,HAMPTON,VA,23666,female,FALSE,FALSE,530,2018-04-05,FALSE,FALSE,0,2018-04-06,FALSE,FALSE,FALSE,0,0,1,LLVA62395,DR. JOANN CLARK FAMILY DENTISTRY,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
133,LLVA62508,CIRCLE SNACK BAR & GRILL,HAMPTON,VA,23669,female,FALSE,FALSE,73200,2018-05-04,FALSE,FALSE,0,2018-05-04,FALSE,FALSE,FALSE,0,0,0,LLVA62508,CIRCLE SNACK BAR & GRILL,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
134,LLVA62579,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666,male,FALSE,FALSE,2500,2018-05-29,FALSE,FALSE,0,2018-05-29,FALSE,FALSE,FALSE,0,0,0,LLVA62579,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
135,LLVA62598,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666,female,FALSE,FALSE,2749.99,2018-06-08,FALSE,FALSE,2177.83,2018-08-08,FALSE,FALSE,FALSE,0,0,61,LLVA62598,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
136,LLVA62667,"ALPHA COUNSELLORS SERVICES, INC",HAMPTON,VA,23666,male,FALSE,FALSE,5322,2018-06-14,FALSE,FALSE,0,2018-06-14,FALSE,FALSE,FALSE,0,0,0,LLVA62667,"ALPHA COUNSELLORS SERVICES, INC",HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
137,LLVA62681,TIDEWATER ROOFING,HAMPTON,VA,23455,female,FALSE,FALSE,1300,2018-06-29,FALSE,FALSE,650,2018-09-13,FALSE,FALSE,FALSE,0,0,76,LLVA62681,TIDEWATER ROOFING,HAMPTON,VA,23455,,,,,HAMPTON,Hampton Roads
138,LLVA62756,CLOGG BUSTERS,HAMPTON,VA,23669,male,FALSE,FALSE,92,2018-07-17,FALSE,FALSE,0,2018-09-14,FALSE,FALSE,FALSE,0,0,59,LLVA62756,CLOGG BUSTERS,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
139,LLVA62800,THE KEMET CENTER,HAMPTON,VA,23669,female,FALSE,FALSE,1221,2018-07-25,FALSE,FALSE,1211.98,2018-11-15,FALSE,FALSE,FALSE,0,0,113,LLVA62800,THE KEMET CENTER,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
140,LLVA62817,MIDATLANTIC METAL SOLUTIONS,HAMPTON,VA,23661,male,FALSE,FALSE,451.87,2018-07-30,FALSE,FALSE,351.87,2018-09-07,FALSE,FALSE,FALSE,0,0,39,LLVA62817,MIDATLANTIC METAL SOLUTIONS,HAMPTON,VA,23661,,,,,HAMPTON,Hampton Roads
141,LLVA62967,LIFEAQUATIC H20,HAMPTON,VA,23664,male,FALSE,FALSE,400,2018-08-15,FALSE,FALSE,0,2018-08-15,FALSE,FALSE,FALSE,0,0,0,LLVA62967,LIFEAQUATIC H20,HAMPTON,VA,23664,,,,,HAMPTON,Hampton Roads
142,LLVA62984,HAMPTON UNIVERSITY,HAMPTON,VA,23668,female,FALSE,FALSE,3690,2018-09-13,FALSE,FALSE,0,2018-09-17,FALSE,FALSE,FALSE,0,0,4,LLVA62984,HAMPTON UNIVERSITY,HAMPTON,VA,23668,,,,,HAMPTON,Hampton Roads
143,LLVA63022,HEALTH PARTNERS HOME CARE INC,HAMPTON,VA,23666,female,FALSE,FALSE,720,2018-08-28,FALSE,FALSE,0,2018-08-28,FALSE,FALSE,FALSE,0,0,0,LLVA63022,HEALTH PARTNERS HOME CARE INC,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
144,LLVA63066,KEMET CENTER,HAMPTON,VA,23669,female,FALSE,FALSE,1232,2018-09-13,FALSE,FALSE,0,2018-09-13,FALSE,FALSE,FALSE,0,0,0,LLVA63066,KEMET CENTER,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
145,LLVA63147,CARING & SHARING ALF INC,HAMPTON,VA,23666,,FALSE,FALSE,1567.5,2018-10-30,FALSE,FALSE,0,2018-11-09,FALSE,FALSE,FALSE,0,0,10,LLVA63147,CARING & SHARING ALF INC,HAMPTON,VA,23666,,,,,HAMPTON,Hampton Roads
146,LLVA63318,CRABTOWN SEAFOOD AND RAW GRILL,HAMPTON,VA,23663,,FALSE,FALSE,264,2018-11-15,FALSE,FALSE,0,2018-11-15,FALSE,FALSE,FALSE,0,0,0,LLVA63318,CRABTOWN SEAFOOD AND RAW GRILL,HAMPTON,VA,23663,,,,,HAMPTON,Hampton Roads
147,LLVA63460,HAMPTON UNIVERSITY,HAMPTON,VA,23669,female,FALSE,FALSE,0,2019-01-02,FALSE,FALSE,0,2019-01-02,FALSE,FALSE,FALSE,0,0,0,LLVA63460,HAMPTON UNIVERSITY,HAMPTON,VA,23669,,,,,HAMPTON,Hampton Roads
148,LLVA58376,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294,female,FALSE,FALSE,2229.5,2015-08-04,FALSE,FALSE,1286.13,2016-01-26,FALSE,FALSE,FALSE,0,0,175,LLVA58376,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294,Healthcare/Medicine,,,,RICHMOND,Central
150,LLVA58924,"WILLIAM TRIBBLE DBA FRANKLIN STREET MARKET, LLC",RICHMOND,VA,23223,male,FALSE,FALSE,200,2015-12-07,FALSE,FALSE,77.84,2016-02-12,FALSE,FALSE,FALSE,0,0,67,LLVA58924,"WILLIAM TRIBBLE DBA FRANKLIN STREET MARKET, LLC",RICHMOND,VA,23223,Restaurant,,,,RICHMOND,Central
152,LLVA58927,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294,,FALSE,FALSE,280,2015-12-07,FALSE,FALSE,0,2016-02-10,FALSE,FALSE,FALSE,0,0,65,LLVA58927,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294,Restaurant,,,,RICHMOND,Central
154,LLVA59024,"ENGLISH BODY WORKS, INC.",RICHMOND,VA,23236,male,FALSE,FALSE,1000,2015-12-31,FALSE,FALSE,400,2016-01-11,FALSE,FALSE,FALSE,0,0,11,LLVA59024,"ENGLISH BODY WORKS, INC.",RICHMOND,VA,23236,,,,,RICHMOND,Central
156,LLVA59040,EACH ONE COUNTS YOUTH AND FAMILY SERVICES,RICHMOND,VA,23225,female,FALSE,FALSE,620,2016-01-07,TRUE,FALSE,735,2016-02-16,FALSE,TRUE,FALSE,0,0,40,LLVA59040,EACH ONE COUNTS YOUTH AND FAMILY SERVICES,RICHMOND,VA,23225,,,,,RICHMOND,Central
158,LLVA59061,"D3 VENTURES, LLC DBA VAGABOND",RICHMOND,VA,23219,male,FALSE,FALSE,14175,2016-01-12,FALSE,FALSE,0,2016-01-20,FALSE,FALSE,FALSE,0,0,8,LLVA59061,"D3 VENTURES, LLC DBA VAGABOND",RICHMOND,VA,23219,,,,,RICHMOND,Central
160,LLVA59082,"MONUMENT PATHOLOGISTS, INC",RICHMOND,VA,23226,,FALSE,FALSE,3015.92,2016-01-20,FALSE,FALSE,0,2016-01-20,FALSE,FALSE,FALSE,0,0,0,LLVA59082,"MONUMENT PATHOLOGISTS, INC",RICHMOND,VA,23226,Healthcare/Medicine,,,,RICHMOND,Central
162,LLVA59087,"EMPIRE PLUMBING, LLC",RICHMOND,VA,23225,male,FALSE,FALSE,949.5,2016-01-20,FALSE,FALSE,0,2016-01-20,FALSE,FALSE,FALSE,0,0,0,LLVA59087,"EMPIRE PLUMBING, LLC",RICHMOND,VA,23225,,,,,RICHMOND,Central
164,LLVA59091,WILLIAMS & FOGG ELECTRICAL HEATING PLUMBING,RICHMOND,VA,23220,,TRUE,FALSE,572,2016-01-21,FALSE,FALSE,0,2016-01-21,FALSE,FALSE,FALSE,0,0,0,LLVA59091,WILLIAMS & FOGG ELECTRICAL HEATING PLUMBING,RICHMOND,VA,23220,,,,,RICHMOND,Central
166,LLVA59108,LACASA,RICHMOND,VA,23235,female,FALSE,FALSE,0,2016-01-28,FALSE,FALSE,0,2016-01-28,FALSE,FALSE,FALSE,0,0,0,LLVA59108,LACASA,RICHMOND,VA,23235,,,,,RICHMOND,Central
168,LLVA59114,BON SECOURS RICHMOND HEALTH SYSTEM,RICHMOND,VA,23226,,FALSE,FALSE,1402.39,2016-01-29,FALSE,FALSE,0,2016-02-05,FALSE,FALSE,FALSE,0,0,7,LLVA59114,BON SECOURS RICHMOND HEALTH SYSTEM,RICHMOND,VA,23226,Healthcare/Medicine,,,,RICHMOND,Central
170,LLVA59132,KENNTICO,RICHMOND,VA,23219,male,FALSE,FALSE,100,2016-02-04,FALSE,FALSE,0,2016-03-03,FALSE,FALSE,FALSE,0,0,28,LLVA59132,KENNTICO,RICHMOND,VA,23219,,,,,RICHMOND,Central
172,LLVA59145,A CLEANING SOLUTION,RICHMOND,VA,23235,female,FALSE,FALSE,2756,2016-02-09,FALSE,FALSE,0,2016-02-11,FALSE,FALSE,FALSE,0,0,2,LLVA59145,A CLEANING SOLUTION,RICHMOND,VA,23235,Cleaning services,,,,RICHMOND,Central
174,LLVA59162,CENTRAL HARDWARE SUPPLY,RICHMOND,VA,23238,male,FALSE,FALSE,504,2016-02-12,FALSE,FALSE,0,2016-02-12,FALSE,FALSE,FALSE,0,0,0,LLVA59162,CENTRAL HARDWARE SUPPLY,RICHMOND,VA,23238,Retail,,,,RICHMOND,Central
176,LLVA59169,UPS,RICHMOND,VA,23237,male,FALSE,FALSE,345.74,2016-02-16,FALSE,FALSE,0,2016-02-16,FALSE,FALSE,FALSE,0,0,0,LLVA59169,UPS,RICHMOND,VA,23237,Transportation,,,,RICHMOND,Central
178,LLVA59180,CJW MEDICAL CENTER,RICHMOND,VA,23235,male,FALSE,FALSE,1125,2016-02-16,FALSE,FALSE,0,2016-02-22,FALSE,FALSE,FALSE,0,0,6,LLVA59180,CJW MEDICAL CENTER,RICHMOND,VA,23235,Healthcare/Medicine,,,,RICHMOND,Central
180,LLVA59184,RHONDA'S SKIN CARE,RICHMOND,VA,23220,female,FALSE,FALSE,390,2016-02-17,FALSE,FALSE,390,2016-03-08,FALSE,FALSE,FALSE,0,0,20,LLVA59184,RHONDA'S SKIN CARE,RICHMOND,VA,23220,,,,,RICHMOND,Central
182,LLVA59205,MARY JANE INC.,RICHMOND,VA,23222,male,FALSE,FALSE,130,2016-02-24,FALSE,FALSE,0,2016-02-29,FALSE,FALSE,FALSE,0,0,5,LLVA59205,MARY JANE INC.,RICHMOND,VA,23222,,,,,RICHMOND,Central
184,LLVA59224,WILLIAMS & FOGG SERVICES,RICHMOND,VA,23220,female,FALSE,FALSE,374,2016-03-01,FALSE,FALSE,0,2016-03-03,FALSE,FALSE,FALSE,0,0,2,LLVA59224,WILLIAMS & FOGG SERVICES,RICHMOND,VA,23220,,,,,RICHMOND,Central
186,LLVA59229,OVERCOMERS DAY SERVICES,RICHMOND,VA,23225,male,TRUE,FALSE,1500,2016-03-02,FALSE,FALSE,0,2016-03-02,FALSE,FALSE,FALSE,0,0,0,LLVA59229,OVERCOMERS DAY SERVICES,RICHMOND,VA,23225,,,,,RICHMOND,Central
188,LLVA59306,ORION WALL SYSTEMS,RICHMOND,VA,23226,male,TRUE,FALSE,2535,2016-03-09,TRUE,FALSE,2535,2016-05-18,FALSE,TRUE,FALSE,0,0,70,LLVA59306,ORION WALL SYSTEMS,RICHMOND,VA,23226,,,,,RICHMOND,Central
190,LLVA59307,ORION WALL SYSTEMS,RICHMOND,VA,23226,male,TRUE,FALSE,7875,2016-03-09,FALSE,FALSE,0,2016-03-15,FALSE,FALSE,FALSE,0,0,6,LLVA59307,ORION WALL SYSTEMS,RICHMOND,VA,23226,,,,,RICHMOND,Central
192,LLVA59308,ORION WALL SYSTEMS,RICHMOND,VA,23226,,TRUE,FALSE,2610,2016-03-09,TRUE,FALSE,2610,2016-06-02,FALSE,TRUE,FALSE,0,0,85,LLVA59308,ORION WALL SYSTEMS,RICHMOND,VA,23226,,,,,RICHMOND,Central
194,LLVA59347,FRANKLIN STREET MARKET,RICHMOND,VA,23220,male,FALSE,FALSE,471.25,2016-03-18,FALSE,FALSE,0,2016-03-18,FALSE,FALSE,FALSE,0,0,0,LLVA59347,FRANKLIN STREET MARKET,RICHMOND,VA,23220,Restaurant,,,,RICHMOND,Central
196,LLVA59354,CASA GRANDE MEXICAN RESTAURANT,RICHMOND,VA,23235,female,FALSE,FALSE,170,2016-03-21,TRUE,FALSE,170,2016-03-30,FALSE,TRUE,FALSE,0,0,9,LLVA59354,CASA GRANDE MEXICAN RESTAURANT,RICHMOND,VA,23235,Restaurant,,,,RICHMOND,Central
198,LLVA59378,SELECT GRANITE AND MARBLE,RICHMOND,VA,,,FALSE,FALSE,1400,2016-03-24,FALSE,FALSE,0,2016-03-29,FALSE,FALSE,FALSE,0,0,5,LLVA59378,SELECT GRANITE AND MARBLE,RICHMOND,VA,,,,,,RICHMOND,Central
200,LLVA59398,GPM INVESTMENTS,RICHMOND,VA,23227,,FALSE,FALSE,888.51,2016-03-31,FALSE,FALSE,0,2016-03-31,FALSE,FALSE,FALSE,0,0,0,LLVA59398,GPM INVESTMENTS,RICHMOND,VA,23227,,,,,RICHMOND,Central
202,LLVA59404,SENIOR HEALTHCARE,RICHMOND,VA,23236,female,TRUE,FALSE,971,2016-04-05,FALSE,FALSE,0,2016-04-18,FALSE,FALSE,FALSE,0,0,13,LLVA59404,SENIOR HEALTHCARE,RICHMOND,VA,23236,Healthcare/Medicine,,,,RICHMOND,Central
